filename,reference_filename,sentence_id,speaker_id,gender,device,distance_m,noise_level_db,pesq,snr_global_db,snr_segmental_db,snr_aweighted_db,stoi,correlation,alignment_shift_ms,alignment_correlation,success,error,processing_time_sec
pa_S31_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S31_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S31,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,1.0,0.0,1.0,True,,0.39243149757385254
pa_S32_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S32_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S32,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,1.0,0.0,1.0000001,True,,0.41486287117004395
pa_S33_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S33_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S33,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,0.9999999999999999,0.0,0.99999994,True,,0.3932836055755615
pa_S34_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S34_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S34,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999997,0.9999999999999999,0.0,1.0000001,True,,0.4021627902984619
pa_S35_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S35_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S35,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999997,1.0,0.0,0.99999994,True,,0.44839930534362793
pa_S36_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S36_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S36,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999996,0.9999999999999999,0.0,0.9999999,True,,0.4642486572265625
pa_S37_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S37_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S37,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,0.9999999999999999,0.0,1.0000002,True,,0.39583492279052734
pa_S38_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S38_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S38,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999997,0.9999999999999999,0.0,1.0,True,,0.39184045791625977
pa_S39_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S39_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S39,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,0.9999999999999999,0.0,1.0000001,True,,0.4052927494049072
pa_S40_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S40_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S40,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999997,1.0,0.0,1.0000001,True,,0.4327220916748047
pa_S41_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S41_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S41,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,0.9999999999999999,0.0,1.0,True,,0.3647603988647461
pa_S42_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S42_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S42,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,1.0,0.0,0.99999994,True,,0.38706421852111816
pa_S43_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S43_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S43,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,1.0,0.0,1.0,True,,0.386812686920166
pa_S44_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S44_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S44,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999997,1.0,0.0,1.0000001,True,,0.45514607429504395
pa_S45_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S45_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S45,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,1.0,0.9999999999999999,0.0,0.99999976,True,,0.4788553714752197
pa_S46_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S46_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S46,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,0.9999999999999999,0.0,1.0000001,True,,0.3383302688598633
pa_S47_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S47_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S47,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,1.0,0.0,1.0000001,True,,0.39557552337646484
pa_S48_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S48_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S48,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999999,1.0,0.0,1.0,True,,0.42353248596191406
pa_S49_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S49_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S49,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999998,1.0,0.0,1.0000001,True,,0.3584725856781006
pa_S50_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,pa_S50_f3_female_IP15_NA_0m_0_north_60db_0_B.wav,S50,F3,female,IP15,0,60.0,4.643888473510742,100.0,35.0,100.0,0.9999999999999999,1.0,0.0,1.0000001,True,,0.47277164459228516
pa_S01_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S01_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S01,F4,female_ip16p_na,0,5,,1.4393640756607056,-1.9478461172205614,-2.583604050117787,-1.9476750289404015,0.6642108647759303,0.16804892661112325,57.25,0.49422234,True,,0.6088440418243408
pa_S02_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S02_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S02,F4,female_ip16p_na,0,5,,1.4864957332611084,-2.5912750086365293,-3.081903893139851,-2.59121096022891,0.6859869904291095,0.11046833647023678,500.0,0.3928864,True,,0.4463226795196533
pa_S03_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S03_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S03,F4,female_ip16p_na,0,5,,1.285259485244751,-2.6461919132384275,-3.106124825572984,-2.646098690043099,0.6855602134623584,0.04385827169564691,284.0,0.5125898,True,,0.3944854736328125
pa_S04_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S04_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S04,F4,female_ip16p_na,0,5,,1.474696159362793,-2.258325041990234,-2.9332369752233656,-2.2581854400753674,0.6638817585359851,0.1345363328710978,37.75,0.40569752,True,,0.6229417324066162
pa_S05_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S05_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S05,F4,female_ip16p_na,0,5,,1.3992809057235718,-2.939735698400513,-3.6891689096123135,-2.9396425235133217,0.667941348568604,-0.020840603202910063,-474.0625,0.3836645,True,,0.6670188903808594
pa_S06_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S06_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S06,F4,female_ip16p_na,0,5,,1.2984260320663452,-3.0968541114618664,-3.066009518719677,-3.096581072178595,0.6246490716857578,-0.0250109443133405,500.0,0.4748502,True,,0.8758478164672852
pa_S07_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S07_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S07,F4,female_ip16p_na,0,5,,1.310752034187317,-2.39624269064394,-2.701252820618913,-2.3960761129759667,0.5908719511467765,0.13893135107804705,500.0,0.5046654,True,,0.3730456829071045
pa_S08_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S08_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S08,F4,female_ip16p_na,0,5,,1.2968082427978516,-2.6832084632199518,-2.679618674374471,-2.6829503435844977,0.6737903743156402,0.05598168991555557,356.25,0.46434304,True,,0.466355562210083
pa_S09_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S09_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S09,F4,female_ip16p_na,0,5,,1.3838632106781006,-2.8768026123355392,-3.820942718416038,-2.8766630588786626,0.6151842788298939,-0.007176106433052057,-167.0625,0.4355226,True,,0.4026620388031006
pa_S10_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S10_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S10,F4,female_ip16p_na,0,5,,1.2636226415634155,-3.0333297119154023,-3.9532971798219454,-3.033117460482619,0.6071495448136874,-0.0002518530295997337,500.0,0.48339763,True,,0.5630831718444824
pa_S11_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S11_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S11,F4,female_ip16p_na,0,5,,1.4519531726837158,-3.2436755198841913,-3.0487780194990353,-3.2436000488255647,0.6703256208238493,0.0007972389321666107,500.0,0.47932437,True,,0.5152802467346191
pa_S12_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S12_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S12,F4,female_ip16p_na,0,5,,1.2978057861328125,-3.6421151703391477,-3.525541969426627,-3.6419854737418356,0.6581661575419874,-0.07075377408474748,500.0,0.5528786,True,,0.40783095359802246
pa_S13_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S13_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S13,F4,female_ip16p_na,0,5,,1.409279465675354,-2.901917292876544,-3.6379793933568148,-2.9018106183074877,0.6435882703178234,0.013833474789871772,90.1875,0.38619223,True,,0.3999207019805908
pa_S14_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S14_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S14,F4,female_ip16p_na,0,5,,1.3891249895095825,-2.567135877987501,-2.8875640645740384,-2.5669481132186363,0.6333668337546372,0.0866902301503196,500.0,0.55468816,True,,0.5144803524017334
pa_S15_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S15_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S15,F4,female_ip16p_na,0,5,,1.3851521015167236,-2.490290549027825,-3.46182030692492,-2.4900198190652536,0.5997110618061663,0.08661522285076044,-196.125,0.4991831,True,,0.6850006580352783
pa_S16_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S16_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S16,F4,female_ip16p_na,0,5,,1.2574164867401123,-3.4237681568526708,-3.190489483816167,-3.423556363358383,0.5982920198380729,-0.08845283162468785,500.0,0.50457585,True,,0.5148434638977051
pa_S17_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S17_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S17,F4,female_ip16p_na,0,5,,1.3410465717315674,-1.3339870332347583,-2.5435873142226115,-1.3338071405143135,0.6170663916975138,0.2782614583093832,197.3125,0.4922419,True,,0.5293750762939453
pa_S18_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S18_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S18,F4,female_ip16p_na,0,5,,1.3344825506210327,-3.0870165084550694,-3.147049853561406,-3.0867735542435124,0.6281460468159826,-0.026337739826042043,500.0,0.5122005,True,,0.860612154006958
pa_S19_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S19_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S19,F4,female_ip16p_na,0,5,,1.2616735696792603,-1.5418522335112528,-2.480092097330616,-1.541472616070755,0.6245652243393433,0.2619117581555591,337.875,0.5281295,True,,0.650238037109375
pa_S20_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S20_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S20,F4,female_ip16p_na,0,5,,1.4035909175872803,-3.0643935277108363,-3.351979396181818,-3.064322538397465,0.6459474014791485,0.014746608976981096,500.0,0.49708948,True,,0.5052716732025146
pa_S21_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S21_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S21,F4,female_ip16p_na,0,5,,1.3604416847229004,-3.510074806576897,-3.056015738755142,-3.5099815668582464,0.6833406930331803,-0.037389025925235526,500.0,0.5106858,True,,0.39030957221984863
pa_S22_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S22_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S22,F4,female_ip16p_na,0,5,,1.43812894821167,-2.7018477757340005,-3.5589090132486896,-2.701564307876722,0.6628214072537953,0.09448082605890175,380.4375,0.4002089,True,,0.496898889541626
pa_S23_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S23_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S23,F4,female_ip16p_na,0,5,,1.4563798904418945,-2.7279863296700886,-3.481691016357354,-2.727796635445175,0.6568945254469988,0.08011125671071292,344.0625,0.5938013,True,,0.38924098014831543
pa_S24_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S24_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S24,F4,female_ip16p_na,0,5,,1.4564459323883057,-2.8980706632102744,-3.8078275383310047,-2.8978914570505014,0.620525502580534,0.050386018754391096,500.0,0.44388908,True,,0.3552360534667969
pa_S25_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S25_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S25,F4,female_ip16p_na,0,5,,1.3150687217712402,-2.0708800771308136,-2.9599550863560844,-2.0701514959336906,0.6437368852808892,0.1810707611012916,316.6875,0.5784198,True,,0.5113308429718018
pa_S26_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S26_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S26,F4,female_ip16p_na,0,5,,1.3676090240478516,-2.3575374683826773,-2.852695248572625,-2.357139050261672,0.6267442391287268,0.11114069591475426,145.125,0.56017023,True,,0.6078610420227051
pa_S27_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S27_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S27,F4,female_ip16p_na,0,5,,1.1807316541671753,-1.7360067016498353,-1.7384690112761327,-1.7355677735051334,0.6540208249559516,0.20930360034778162,-103.75,0.5700236,True,,0.37877678871154785
pa_S28_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S28_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S28,F4,female_ip16p_na,0,5,,1.2154574394226074,-2.140711671137034,-3.4173614940775416,-2.140271179689991,0.5984420930781418,0.15784783690672322,255.0,0.53848696,True,,0.4657018184661865
pa_S29_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S29_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S29,F4,female_ip16p_na,0,5,,1.1976203918457031,-1.975535029499892,-2.7045393429959024,-1.974979244132303,0.6690626076488011,0.1583364205372775,330.875,0.5767037,True,,0.5629539489746094
pa_S30_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S30_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S30,F4,female_ip16p_na,0,5,,1.2342485189437866,-3.6382170742991344,-3.565638422788677,-3.637970632409127,0.6634002826440732,-0.1290317553853546,500.0,0.5921942,True,,0.5421359539031982
pa_S31_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S31_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S31,F4,female_ip16p_na,0,5,,1.409762978553772,-2.719411441274241,-2.8856008193888263,-2.719202281886864,0.6659072712341817,0.09279591856452657,305.375,0.5802463,True,,0.4124789237976074
pa_S32_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S32_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S32,F4,female_ip16p_na,0,5,,1.391609787940979,-3.78388764458042,-3.946955197082882,-3.783661443164688,0.6492185594114288,-0.13532849986904455,500.0,0.5493957,True,,0.5212478637695312
pa_S33_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S33_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S33,F4,female_ip16p_na,0,5,,1.3274321556091309,-1.826614149290755,-2.243962454857838,-1.8262858873555592,0.6805354297584209,0.2280839118137091,172.125,0.5108694,True,,0.4617605209350586
pa_S34_f4_female_IP16p_NA_0.5m_90_east_70db_0_B.wav,pa_S34_f4_female_IP14p_NA_0m_0_north_70db_0_B.wav,S34,F4,female_ip16p_na,0,5,,1.2312734127044678,-2.767909861777062,-3.695296821184526,-2.7677102599374885,0.6305469486115944,-0.04076643590825873,-500.0,0.5147148,True,,0.3017547130584717
pa_S01_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,pa_S01_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S01,M1,male,IP15,2,58.0,1.3286882638931274,-2.037968905191062,-2.8290622681564663,-2.037865159339554,0.6441140800800357,0.16224007987477865,-11.25,0.34754208,True,,0.32415008544921875
pa_S01_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S01_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S01,M1,male,IPDp11,4,58.0,1.3253909349441528,-2.0647137573884295,-3.4426672249652466,-2.0641356387062144,0.674336371720384,0.16965113945103133,1.5,0.29636,True,,0.3459956645965576
pa_S010_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S010_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S010,M1,male,IPDp11,4,58.0,1.405495524406433,-2.858670298453583,-3.1763350916649165,-2.8583744595376674,0.6347632218338461,-0.014647285230040137,0.9375,0.19068998,True,,0.47939538955688477
pa_S011_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S011_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S011,M1,male,IPDp11,4,58.0,1.4764714241027832,-2.6919850064155497,-3.1900935960678494,-2.691803958817838,0.7004016884477742,0.00940634960072308,-1.8125,0.19370191,True,,0.612144947052002
pa_S012_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S012_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S012,M1,male,IPDp11,4,58.0,1.5158183574676514,-3.491608201716039,-3.151164354904317,-3.4915104698836337,0.7139297964769542,-0.04167877877714658,0.8125,0.21471196,True,,0.40708208084106445
pa_S013_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S013_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S013,M1,male,IPDp11,4,58.0,1.521360993385315,-1.927307616460983,-2.40255263607848,-1.927202225163427,0.6692264028847147,0.22360809494282263,8.0,0.23776078,True,,0.2710132598876953
pa_S014_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S014_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S014,M1,male,IPDp11,4,58.0,1.4392043352127075,-3.0631213800245494,-3.13695833666769,-3.0629735428792793,0.6621149718079989,0.03265075009805479,-17.75,0.22654451,True,,0.3137338161468506
pa_S015_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S015_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S015,M1,male,IPDp11,4,58.0,1.592015266418457,-2.84293203229646,-2.9822170835362614,-2.84285713473606,0.6872429743563655,0.04342772971160123,-15.0625,0.23116875,True,,0.3735806941986084
pa_S016_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S016_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S016,M1,male,IPDp11,4,58.0,1.4704794883728027,-2.5334273803041434,-2.6725714471293776,-2.533295850343144,0.6559004007321766,0.10556062850537003,-33.625,0.2849742,True,,0.38592958450317383
pa_S017_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S017_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S017,M1,male,IPDp11,4,58.0,1.4523160457611084,-2.6403428766893855,-2.988806939893546,-2.6401583576481764,0.6733292879653171,0.0782870766936449,-39.9375,0.29458335,True,,0.5851597785949707
pa_S018_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S018_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S018,M1,male,IPDp11,4,58.0,1.5489120483398438,-3.222050548743253,-3.672156076854209,-3.2219394759598465,0.6883262922943167,-0.04737346969387737,5.25,0.27681085,True,,0.38434338569641113
pa_S019_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S019_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S019,M1,male,IPDp11,4,58.0,1.4148311614990234,-3.096901590146683,-3.04177532286824,-3.0967547230649224,0.6438922794351265,-0.022219913903854912,8.9375,0.24468873,True,,0.2945823669433594
pa_S02_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,pa_S02_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S02,M1,male,IP15,2,58.0,1.4436688423156738,-2.935801705718888,-3.090448831323378,-2.9356566160670217,0.6949353836764373,-0.04496276937913934,-3.9375,0.365222,True,,0.21014666557312012
pa_S02_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S02_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S02,M1,male,IPDp11,4,58.0,1.4153779745101929,-2.435504744796901,-3.3792203671793035,-2.435209801007975,0.6721289768051846,0.10095107690461244,1.625,0.37096083,True,,0.21170663833618164
pa_S020_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S020_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S020,M1,male,IPDp11,4,58.0,1.4540716409683228,-1.9154235410799925,-2.811094391568188,-1.9151973449897763,0.6339480873375679,0.10618364875395642,-13.625,0.23460177,True,,0.5005826950073242
pa_S021_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S021_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S021,M1,male,IPDp11,4,58.0,1.424452543258667,-2.9266992382513024,-2.773119857471528,-2.926534959887319,0.6647605605777502,0.008352035272391863,-147.6875,0.18125488,True,,0.5007624626159668
pa_S022_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S022_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S022,M1,male,IPDp11,4,58.0,1.4738366603851318,-2.6189191224520036,-2.5382767027176687,-2.6186837114129515,0.6793382049592457,0.08531090045930927,7.6875,0.21958487,True,,0.2988309860229492
pa_S023_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S023_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S023,M1,male,IPDp11,4,58.0,1.3931955099105835,-2.473427677625912,-2.686187959105669,-2.4732296720875366,0.6390102027036232,0.08083454669681599,-11.125,0.22311746,True,,0.5149166584014893
pa_S024_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S024_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S024,M1,male,IPDp11,4,58.0,1.5017560720443726,-2.7931037943040753,-3.0442097521730638,-2.792980413008614,0.7064464506898446,0.04636154918465725,-49.6875,0.24333522,True,,0.4300384521484375
pa_S025_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S025_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S025,M1,male,IPDp11,4,58.0,1.361928939819336,-2.905655143597064,-3.169767210620849,-2.905399331829389,0.6428965545927402,-0.01439738661832496,-6.0,0.20531063,True,,0.650935173034668
pa_S026_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S026_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S026,M1,male,IPDp11,4,58.0,1.0402811765670776,-2.69189735297855,-3.179691919664967,-2.691669733130946,0.20426816894674202,0.005192258276953619,-500.0,0.040486496,True,,0.6592264175415039
pa_S027_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S027_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S027,M1,male,IPDp11,4,58.0,1.4961445331573486,-3.023920317210105,-3.333160741253982,-3.0237899677673727,0.7147823385230498,-0.004724299560528416,-27.25,0.19357468,True,,0.5078461170196533
pa_S028_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S028_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S028,M1,male,IPDp11,4,58.0,1.3772201538085938,-2.5172208952432262,-2.8812886443888823,-2.517076568533424,0.6399976085646509,-0.016073754366146435,-3.75,0.32013047,True,,0.3447577953338623
pa_S029_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S029_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S029,M1,male,IPDp11,4,58.0,1.403852939605713,-2.3402173551762324,-3.0566100371984883,-2.339984266970851,0.6411349937813181,0.14124736734012466,-45.5625,0.24695931,True,,0.5572152137756348
pa_S03_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,pa_S03_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S03,M1,male,IP15,2,58.0,1.3685083389282227,-2.7058842198908257,-3.049751839867277,-2.7057603141880233,0.6459713730284021,-0.005793194387072678,-0.5625,0.28859234,True,,0.247053861618042
pa_S03_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S03_m1_male_IP14p_NA_1m_0_north_58db_0_B.wav,S03,M1,male,IPDp11,4,58.0,1.4312573671340942,-2.635393292251256,-3.416381242773574,-2.6351127132777235,0.6912056058504262,0.0334172351378876,2.875,0.37286186,True,,0.24761152267456055
pa_S030_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S030_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S030,M1,male,IPDp11,4,58.0,1.3982080221176147,-2.030806125849585,-2.705163904965601,-2.030682386919745,0.6365435789648187,0.09568387556291014,-0.25,0.24248222,True,,0.5666513442993164
pa_S031_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S031_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S031,M1,male,IPDp11,4,58.0,1.4102941751480103,-2.261634376083095,-2.5784331962916287,-2.2613936139422948,0.6610895374789335,0.15107864627572481,-9.0,0.3006097,True,,0.5995743274688721
pa_S032_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S032_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S032,M1,male,IPDp11,4,58.0,1.4550403356552124,-3.4035474653916262,-3.426110412710854,-3.4033079051663466,0.6591892859477323,-0.1012550942973929,-5.125,0.22046697,True,,0.6229953765869141
pa_S033_m1_male_IPDp11_NA_4m_0_north_58db_0_B.wav,pa_S033_m1_male_IP15_NA_2m_0_north_58db_0_B.wav,S033,M1,male,IPDp11,4,58.0,1.5309351682662964,-2.865553701423048,-2.5601157798152614,-2.865387024973886,0.6452646641703995,0.07489131731296111,-5.375,0.24680777,True,,0.6181991100311279
